YEAR,WHO Region,Income Group,Funder Type,Risk F,Funding
2013,Not applicable,Not applicable,Foundations,1,0.864813893
2014,Africa,Not applicable,Foundations,1,0.375444852
2014,Africa,Not applicable,Foundations,1,0.375444852
2014,Africa,Not applicable,Foundations,.,1.283913264
2014,South-East Asia,Lower middle income,Foundations,5,0.278670187
2014,Not applicable,Not applicable,Foundations,1,0.360427058
2014,World,Not applicable,Foundations,1,1.44170823
2014,Africa,Not applicable,Foundations,1,0.082898223
2014,Africa,Upper middle income,Foundations,1,0.308315312
2014,Africa,Lower middle income,Foundations,1,0.551903932
2014,Africa,Upper middle income,Foundations,1,0.186070468
2014,Africa,Lower middle income,Foundations,1,0.372591471
2014,Africa,Not applicable,Foundations,5,0.05259962
2014,World,Not applicable,Foundations,5,0.274224898
2014,Americas,Lower middle income,Foundations,5,0.216635591
2014,Americas,Lower middle income,Foundations,5,0.216635591
2014,Americas,Lower middle income,Foundations,5,0.123910568
2014,Africa,Not applicable,Foundations,5,0.05259962
2014,Americas,Lower middle income,Foundations,5,0.117881363
2014,Americas,Lower middle income,Foundations,5,0.187113274
2014,Americas,Lower middle income,Foundations,5,0.216635591
2014,World,Not applicable,Foundations,5,0.274016995
2014,Americas,Lower middle income,Foundations,5,0.130147677
2014,Americas,Lower middle income,Foundations,5,0.216635591
2014,Africa,Not applicable,Foundations,.,0.050059314
2014,World,Not applicable,Foundations,5,0.087603799
2014,World,Not applicable,Foundations,5,0.087603799
2014,World,Not applicable,Foundations,.,0.013471292
2014,Africa,Not applicable,Foundations,1,1.474345901
2014,Not applicable,Not applicable,Foundations,1,2.40284705
2014,Africa,Not applicable,Foundations,1,3.504151949
2014,Africa,Not applicable,Foundations,1,3.504151949
2014,World,Not applicable,Foundations,5,0.977430123
2014,World,Not applicable,Foundations,5,0.100118627
2014,South-East Asia,Lower middle income,Foundations,.,0.009482385
2014,Americas,Lower middle income,Foundations,.,0.009482385
2014,Africa,Low income,Foundations,.,0.009482385
2014,South-East Asia,Lower middle income,Foundations,.,0.072698288
2014,Americas,Lower middle income,Foundations,.,0.075859083
2014,Africa,Low income,Foundations,.,0.072698288
2014,South-East Asia,Lower middle income,Foundations,.,0.022125566
2014,Americas,Lower middle income,Foundations,.,0.022125566
2014,Africa,Low income,Foundations,.,0.022125566
2014,Not applicable,Not applicable,Foundations,1,0.500593136
2014,Not applicable,Not applicable,Foundations,1,0.500593136
2015,World,Not applicable,Foundations,.,17.5
2015,Africa,Lower middle income,Foundations,.,2.9
2015,World,Not applicable,Foundations,.,2.083
2015,Africa,Low income,Foundations,.,1.467531
2015,Not applicable,Not applicable,Foundations,.,1
2015,World,Not applicable,Foundations,.,0.85
2015,Africa,Low income,Foundations,.,0.830071
2015,South-East Asia,Lower middle income,Foundations,.,0.705607
2015,Americas,Lower middle income,Bilaterals,.,0.000818796
2015,South-East Asia,Lower middle income,Foundations,.,0.54375
2015,World,Not applicable,Foundations,.,0.535
2015,World,Not applicable,Foundations,.,0.5
2015,South-East Asia,Lower middle income,Foundations,.,0.469274
2015,Not applicable,Not applicable,Foundations,.,0.4
2015,World,Not applicable,Foundations,.,0.4
2015,World,Not applicable,Foundations,.,0.375
2015,World,Not applicable,Foundations,.,0.36042
2015,World,Not applicable,Foundations,.,0.36
2015,World,Not applicable,Foundations,.,0.35
2015,Not applicable,Not applicable,Foundations,.,0.335
2015,South-East Asia,Lower middle income,Foundations,.,0.16
2015,World,Not applicable,Foundations,.,0.3
2015,World,Not applicable,Foundations,.,0.290145
2015,Africa,Lower middle income,Foundations,.,0.29
2015,South-East Asia,Lower middle income,Foundations,.,0.265
2015,World,Not applicable,Foundations,.,0.25
2015,Not applicable,Not applicable,Foundations,.,0.25
2015,South-East Asia,Lower middle income,Nonprofit,.,0.034225625
2015,Africa,Not applicable,Nonprofit,.,0.28425
2015,Not applicable,Not applicable,Nonprofit,.,28.9251782
2015,Not applicable,Not applicable,Nonprofit,.,49.136765
2015,Not applicable,Not applicable,Nonprofit,.,0.6978935
2015,Not applicable,Not applicable,Nonprofit,.,47.648658
2015,Not applicable,Not applicable,Nonprofit,.,8.368013
2015,Not applicable,Not applicable,Nonprofit,.,3.694039
2015,Not applicable,Not applicable,Nonprofit,.,5.139142
2015,Not applicable,Not applicable,Nonprofit,.,3.301466143
2015,Americas,Not applicable,Nonprofit,.,12.32856086
2015,Not applicable,Not applicable,Nonprofit,.,3.101615333
2015,Not applicable,Not applicable,Nonprofit,.,10.7818716
2015,Not applicable,Not applicable,Nonprofit,.,28.28655667
2015,Not applicable,Not applicable,Nonprofit,4,0.0024762
2015,Not applicable,Not applicable,Nonprofit,.,136.739731
2015,Not applicable,Not applicable,Nonprofit,.,4.787232
2015,Not applicable,Not applicable,Nonprofit,.,240.134768
2015,Americas,Low income,Nonprofit,.,0.21816281
2015,Not applicable,Not applicable,Nonprofit,4,0.0994396
2015,Not applicable,Not applicable,Nonprofit,.,2.448985
2015,Not applicable,Not applicable,Nonprofit,.,1.4582744
2015,Not applicable,Not applicable,Nonprofit,.,0.121666667
2015,Not applicable,Not applicable,Nonprofit,.,1.265859
2015,Europe,Lower middle income,Multilaterals,.,1
2015,Americas,Upper middle income,Multilaterals,.,10.2
2015,Europe,Lower middle income,Multilaterals,.,0.7
2015,Europe,Lower middle income,Multilaterals,.,0.1
2015,South-East Asia,Lower middle income,Multilaterals,3,13.1
2015,Europe,Lower middle income,Multilaterals,1,0.6
2015,Europe,Upper middle income,Multilaterals,.,1.1
2015,Europe,Lower middle income,Multilaterals,.,0.3
2015,Africa,Low income,Multilaterals,.,0.1
2015,Europe,Lower middle income,Multilaterals,.,0.3
2015,Americas,Upper middle income,Multilaterals,8,0.6
2015,Americas,Lower middle income,Multilaterals,.,0.3
2015,Eastern Mediterranean,Lower middle income,Multilaterals,.,0.1
2015,South-East Asia,Lower middle income,Multilaterals,8,2.09729983
2015,Western Pacific,Lower middle income,Multilaterals,8,0.16147521
2015,Europe,Lower middle income,Multilaterals,.,0.51306925
2015,Europe,Lower middle income,Multilaterals,.,0.98567269
2015,South-East Asia,Lower middle income,Multilaterals,.,15.0052
2015,Americas,Lower middle income,Multilaterals,.,0.484738544
2015,World,Not applicable,Multilaterals,8,128.5693374
2015,Not applicable,Not applicable,Multilaterals,.,0.041420828
2015,Not applicable,Not applicable,Multilaterals,.,0.041420828
2015,Western Pacific,Lower middle income,Multilaterals,.,0.034208533
2015,Eastern Mediterranean,Upper middle income,Multilaterals,1,0.033039147
2015,Eastern Mediterranean,Upper middle income,Multilaterals,.,0.030035588
2015,Western Pacific,Lower middle income,Multilaterals,.,0.025029657
2015,Not applicable,Not applicable,Multilaterals,2,0.023036295
2015,Western Pacific,Lower middle income,Multilaterals,.,0.012900285
2015,Western Pacific,Lower middle income,Multilaterals,.,0.011897597
2015,Eastern Mediterranean,Upper middle income,Multilaterals,.,0.010011863
2015,Eastern Mediterranean,Low income,Multilaterals,.,0.004420237
2015,Western Pacific,Lower middle income,Multilaterals,.,0.002021896
2015,Western Pacific,Lower middle income,Multilaterals,.,0.001845687
2015,Western Pacific,Lower middle income,Multilaterals,.,0.000704335
2015,Western Pacific,Lower middle income,Multilaterals,.,0.000308616
2015,Western Pacific,Lower middle income,Multilaterals,.,0.000308616
2015,Americas,Upper middle income,Multilaterals,.,13.1397
2015,Americas,Lower middle income,Multilaterals,.,0.662081
2015,Americas,Upper middle income,Multilaterals,.,3.145227
2015,Americas,Upper middle income,Multilaterals,.,8.64
2015,Americas,Upper middle income,Multilaterals,.,0.41
2015,Americas,Upper middle income,Multilaterals,.,8.898675
2015,Americas,Upper middle income,Multilaterals,.,16.453384
2015,Americas,Upper middle income,Multilaterals,.,0.288637
2015,Not applicable,Not applicable,Foundations,1,59.6875
2015,Not applicable,Not applicable,Foundations,7,3.3
2015,Africa,Not applicable,Foundations,1,0.1275355
2015,Africa,Not applicable,Foundations,1,0.1275355
2015,Africa,Not applicable,Foundations,5,0.1275
2015,Africa,Not applicable,Foundations,5,0.1275
2015,Africa,Not applicable,Foundations,.,1.03069
2015,Africa,Lower middle income,Foundations,.,0.682
2015,Africa,Lower middle income,Foundations,.,0.6358
2015,Africa,Low income,Foundations,.,0.4334
2015,Africa,Low income,Foundations,.,0.3102
2015,World,Not applicable,Foundations,.,0.1386
2015,South-East Asia,Low income,Foundations,5,0.000013095
2015,South-East Asia,Low income,Foundations,5,0.000013095
2015,Not applicable,Not applicable,Foundations,1,0.32
2015,World,Not applicable,Foundations,1,1.28
2015,Africa,Not applicable,Foundations,.,0.1280712
2015,Americas,Not applicable,Foundations,.,0.1280712
2015,Africa,Not applicable,Foundations,.,0.2561424
2015,Americas,Not applicable,Foundations,.,0.2561424
2015,Africa,Not applicable,Foundations,.,0.2561424
2015,Americas,Not applicable,Foundations,.,0.2561424
2015,Africa,Not applicable,Foundations,5,0.082812238
2015,World,Not applicable,Foundations,5,0.431736531
2015,Americas,Lower middle income,Foundations,5,0.341068586
2015,Americas,Lower middle income,Foundations,5,0.341068586
2015,Americas,Lower middle income,Foundations,5,0.195083376
2015,Africa,Not applicable,Foundations,5,0.082812238
2015,Americas,Lower middle income,Foundations,5,0.185591064
2015,Americas,Lower middle income,Foundations,5,0.29458899
2015,Americas,Lower middle income,Foundations,5,0.341068586
2015,World,Not applicable,Foundations,5,0.43140921
2015,Americas,Lower middle income,Foundations,5,0.204903009
2015,Americas,Lower middle income,Foundations,5,0.341068586
2015,Africa,Not applicable,Foundations,1,1.033559
2015,Africa,Not applicable,Foundations,1,3.3
2015,Africa,Not applicable,Foundations,1,5.113081
2015,Western Pacific,Upper middle income,Foundations,1,1.5
2015,Western Pacific,Upper middle income,Foundations,1,1.5
2015,World,Not applicable,Foundations,.,0.051175
2015,World,Not applicable,Foundations,5,0.65351925
2015,World,Not applicable,Foundations,5,1.96055775
2015,World,Not applicable,Foundations,1,0.3
2015,Africa,Upper middle income,Foundations,1,0.9
2015,Africa,Lower middle income,Foundations,1,0.9
2015,Africa,Low income,Foundations,1,1.2
2015,Europe,Upper middle income,Foundations,.,0.03177065
2015,Not applicable,Not applicable,Bilaterals,.,0.378909489
2011,Africa,Lower middle income,Foundations,.,5.073539292
2010,Not applicable,Not applicable,Foundations,.,1.086954727
2012,World,Not applicable,Foundations,6,1.342030279
2014,Africa,Lower middle income,Bilaterals,.,0.26329597
2014,Africa,Lower middle income,Bilaterals,.,0.269926827
2014,Africa,Low income,Bilaterals,.,0.28653851
2014,Africa,Low income,Bilaterals,.,0.288751131
2014,Africa,Lower middle income,Bilaterals,.,0.300355881
2014,Africa,Lower middle income,Bilaterals,.,0.300355881
2014,Not applicable,Upper middle income,Bilaterals,.,0.316907493
2014,Americas,Low income,Bilaterals,.,0.375444852
2014,Americas,Low income,Bilaterals,.,0.380497839
2014,Africa,Lower middle income,Bilaterals,.,0.399258067
2014,Africa,Upper middle income,Bilaterals,.,0.463618325
2014,Africa,Lower middle income,Bilaterals,.,0.485019683
2014,Africa,Lower middle income,Bilaterals,.,0.569516801
2014,Africa,Upper middle income,Bilaterals,.,0.592276768
2014,Americas,Low income,Bilaterals,.,0.600711763
2014,Africa,Upper middle income,Bilaterals,.,0.679215779
2014,Africa,Upper middle income,Bilaterals,.,0.769912242
2014,Americas,Low income,Bilaterals,.,0.815412154
2014,Americas,Low income,Bilaterals,.,0.901067644
2014,Africa,Upper middle income,Bilaterals,.,0.937160409
2014,Africa,Upper middle income,Bilaterals,.,0.966144752
2014,Africa,Lower middle income,Bilaterals,.,1.001186271
2014,Americas,Low income,Bilaterals,.,1.457883396
2014,Americas,Low income,Bilaterals,.,2.502965678
2014,Americas,Low income,Bilaterals,.,3.904626457
2014,Western Pacific,Upper middle income,Multilaterals,.,0.815455675
2015,Western Pacific,Lower middle income,Multilaterals,.,0.184544325
2014,Western Pacific,Upper middle income,Multilaterals,6,0.684715836
2015,Western Pacific,Upper middle income,Multilaterals,6,0.065284164
2015,Western Pacific,Upper middle income,Multilaterals,6,0.63859591
2015,Western Pacific,Upper middle income,Multilaterals,6,0.22117272
2015,Americas,Low income,Bilaterals,.,2.875926
2015,Americas,Low income,Bilaterals,.,1.875
2015,Americas,Low income,Bilaterals,.,1.5
2015,Not applicable,Not applicable,Bilaterals,.,1.435032
2015,Americas,Low income,Bilaterals,.,1
2015,Africa,Not applicable,Bilaterals,.,0.965
2015,Americas,Low income,Bilaterals,.,0.91916
2015,Americas,Low income,Bilaterals,.,0.74
2015,Americas,Low income,Bilaterals,.,0.6
2015,Africa,Lower middle income,Bilaterals,.,0.585449
2015,Africa,Lower middle income,Bilaterals,.,0.539679
2015,Americas,Low income,Bilaterals,.,0.5
2015,South-East Asia,Not applicable,Bilaterals,.,0.45
2015,Africa,Not applicable,Bilaterals,.,0.438517
2015,Africa,Lower middle income,Bilaterals,.,0.398785
2015,Eastern Mediterranean,Lower middle income,Bilaterals,.,0.375
2015,Africa,Lower middle income,Bilaterals,.,0.35
2015,Africa,Lower middle income,Bilaterals,.,0.3
2015,Africa,Lower middle income,Bilaterals,.,0.3
2015,Africa,Low income,Bilaterals,.,0.296551
2015,Not applicable,Not applicable,Bilaterals,.,0.286151
2015,Not applicable,Not applicable,Bilaterals,.,0.25
2015,Not applicable,Not applicable,Bilaterals,.,0.25
2014,Africa,Lower middle income,Multilaterals,.,0.130154215
2014,Africa,Lower middle income,Multilaterals,.,6.448041882
2015,Africa,Lower middle income,Multilaterals,.,6.448041882
2014,Africa,Low income,Multilaterals,.,5.803535985
2015,Africa,Low income,Multilaterals,.,5.803535985
2014,Africa,Low income,Multilaterals,.,1.585746256
2015,Africa,Low income,Multilaterals,.,1.585746256
2010,Eastern Mediterranean,Upper middle income,Multilaterals,5,0.017362976
2011,Eastern Mediterranean,Upper middle income,Multilaterals,5,0.017362976
2010,Africa,Low income,Multilaterals,.,1.542175143
2011,Africa,Low income,Multilaterals,.,0.214465001
2010,Africa,Low income,Multilaterals,.,0.485700044
2015,Not applicable,Not applicable,Foundations,.,0.002002373
2015,Americas,Upper middle income,Foundations,.,0.002002373
2015,Not applicable,Not applicable,Foundations,.,0.04
2015,Not applicable,Not applicable,Foundations,.,0.008
2015,South-East Asia,Low income,Foundations,.,0.044444444
2015,South-East Asia,Lower middle income,Multilaterals,5,0.37297171
2015,South-East Asia,Lower middle income,Multilaterals,5,0.3335
2015,Africa,Low income,Multilaterals,5,0.07541118
2015,Africa,Low income,Multilaterals,5,0.17
2015,Africa,Low income,Multilaterals,5,0.09861577
2015,Africa,Low income,Multilaterals,5,0.145
2015,Africa,Low income,Multilaterals,5,0.12399513
2015,Africa,Low income,Multilaterals,5,0.1732136
2014,Africa,Lower middle income,Multilaterals,5,0.203240813
2014,Africa,Lower middle income,Multilaterals,5,0.256017056
2015,Africa,Lower middle income,Multilaterals,5,0.23807304
2014,Africa,Lower middle income,Multilaterals,5,0.182716494
2014,Africa,Lower middle income,Multilaterals,5,0.214701843
2015,Africa,Lower middle income,Multilaterals,5,0.06532701
2015,Africa,Low income,Multilaterals,5,0.07739946
2015,Africa,Low income,Multilaterals,5,0.17
2014,Africa,Low income,Multilaterals,5,0.170201666
2014,Africa,Low income,Multilaterals,5,0.10272081
2015,Africa,Low income,Multilaterals,5,0.08675772
2015,Africa,Low income,Multilaterals,5,0.025
2013,Africa,Lower middle income,Multilaterals,5,0.172962779
